state,county,air_connectivity,rail_intensity,infrastructure_quality,dock_presence,county_fips,community_resilience_value,community_risk_factor_value,cold_wave_risk_index_value,drought_risk_index_value,earthquake_risk_index_value,hail_risk_index_value,heat_wave_risk_index_value,hurricane_risk_index_value,ice_storm_risk_index_value,landslide_risk_index_value,lightning_risk_index_value,riverine_flooding_risk_index_value,strong_wind_risk_index_value,tornado_risk_index_value,wildfire_risk_index_value,winter_weather_risk_index_value,wage_trade_transport_utilities,wage_information,wage_prof_business,has_policy_signal,policy_direction_score
South Carolina,Allendale County,0.3364722366212129,3.828641396489095,0.5507246376811594,0.0,45005,2.36413288116455,1.8125937328215,0.0,503723.149125547,986139.649632992,25258.065400507,219637.213969295,7233900.31866251,35351.3390264674,3230.13071416116,53096.1246805121,16337.9774606021,214354.394230751,872907.125784959,21802.8262784648,26145.798432892,896.0,0.0,1182.0,,
South Carolina,Anderson County,0.6931471805599453,4.02535169073515,0.6241900647948164,0.0,45007,2.62538003921509,1.17416093799093,0.0,6607.67929789997,3539334.8428822,172460.535396127,0.0,2217206.67062815,1584999.66174339,134949.085798288,496849.937154975,358074.012643108,1664071.54826793,8029380.42809323,37485.4347805616,3148.26528503323,835.0,1305.0,986.0,,
South Carolina,Bamberg County,0.1823215567939546,2.995732273553991,0.5375,0.0,45009,2.55572104454041,1.35348548681785,0.0,423889.553568301,887172.710725564,53351.5308692931,43249.3954714372,6792425.41170833,93947.4903363322,2323.16836742709,67971.1195019678,13451.1290603847,369993.380478833,512954.803883772,22126.8154077426,11451.5326013524,775.0,3065.0,1035.0,,
South Carolina,Barnwell County,0.5306282510621704,3.8918202981106265,0.631578947368421,0.0,45011,2.4555230140686,1.52740156440747,0.0,343305.899823574,1082719.43325089,57273.8264448323,120983.203939261,4021287.59843396,320134.641698911,33969.2110418253,92533.1547405357,5030.45010403195,462598.443677212,1653622.85628176,21378.3359862308,52346.7015975039,627.0,605.0,1023.0,,
South Carolina,Beaufort County,1.308332819650179,1.6094379124341005,0.6597222222222222,0.0,45013,2.65203595161438,1.05254351072954,0.0,379280.773675713,10918858.997862,302288.045801102,716592.972876704,232228861.269388,664147.331270906,23101.2120840456,1644315.99552211,2773503.78119723,881363.798984949,3326514.67454256,1620705.60235983,42798.0008855629,796.0,1485.0,1226.0,,
South Carolina,Berkeley County,0.5306282510621704,4.736198448394496,0.6620370370370371,0.0,45015,2.66697001457214,1.13276539324757,0.0,34927.6597408617,57800896.5754183,374556.295628198,840683.281393007,160743152.110186,162702.182062035,22409.1938565314,1263964.80684247,797811.453843765,1238806.29195638,4406207.88045015,1913489.07330215,182488.565166101,986.0,2911.0,1560.0,,
South Carolina,Calhoun County,0.0,3.58351893845611,0.5703125,0.0,45017,2.55155205726624,1.38133383421782,0.0,13829.4176952724,707414.487907464,7632.15304016935,46063.4641452366,2515530.39273072,129839.144934633,29975.5749435276,76442.4167467835,84894.3758649283,569469.177202092,717116.247001007,17069.0961316144,1018.22932479959,981.0,1316.0,1132.0,,
South Carolina,Charleston County,0.9932517730102832,4.499809670330265,0.6770833333333334,0.0,45019,2.78678488731384,1.02917075178978,0.0,218752.100537062,116953545.28571,457344.134099333,996414.590874528,360703043.643957,184880.74407159,28819.3389490436,2260818.34782809,1593869.3332635,634705.747094212,2651389.7870383,3069793.91832066,245934.634357791,1038.0,1848.0,1437.0,,
South Carolina,Cherokee County,0.0,3.610917912644224,0.6708542713567839,0.0,45021,2.51630902290344,1.26076680278744,0.0,4330.46985503228,829784.795449725,380870.899529535,140444.345323924,1434931.70289947,1962835.84161919,25913.9674853485,336888.799151562,79458.0462168976,1315969.00148835,4035600.54090068,15959.2576283386,4206.12289217701,755.0,873.0,645.0,,
South Carolina,Chester County,0.5306282510621704,4.343805421853684,0.6552631578947369,0.0,45023,2.56732106208801,1.25080711231893,0.0,2720.47517316228,548359.752819732,156234.879547728,81301.6153765543,771362.974785544,736309.629682404,25908.6444370315,151007.094003115,57007.5779319178,814062.823216746,2636980.5100688,9109.40952370389,3036.15270501106,925.0,1644.0,1801.0,,
South Carolina,Chesterfield County,0.8754687373538999,4.007333185232471,0.6758793969849246,0.0,45025,2.49763798713684,1.48621289606993,0.0,7491.66498828732,1096886.98248955,252451.117726222,179847.574781363,10916678.3105952,772408.160033052,30418.7559491789,358326.246292431,30208.7659837966,1641806.18868223,4671996.28341682,141402.229433723,4545.65008398051,831.0,1129.0,889.0,,
South Carolina,Clarendon County,0.3364722366212129,3.295836866004329,0.6176470588235294,0.0,45027,2.48821306228638,1.50362985999977,0.0,509637.519209601,2705946.6692723,41829.2088017811,145277.076107785,20364722.410729,178729.759196589,32186.1478038532,438662.628960555,455045.433197453,1001605.29771001,1491179.01854252,92414.8122315709,44995.3271850125,650.0,1110.0,1335.0,,
South Carolina,Colleton County,0.5306282510621704,4.007333185232471,0.670995670995671,0.0,45029,2.55646204948425,1.2959348533279,0.0,325180.268048886,7261461.07342751,86074.0425637524,620478.019526755,29282259.8712766,48093.8849639967,27350.2963330218,188095.921985106,299447.372886669,100116.548697459,1280246.59857954,209466.509659569,14809.5018042995,909.0,1504.0,876.0,1.0,0.0
South Carolina,Darlington County,0.9932517730102832,3.7612001156935624,0.6379310344827587,0.0,45031,2.61933898925781,1.37721995521332,0.0,666632.605594749,2001429.82632675,121390.461086976,549098.803670078,7412740.33818199,461056.779767084,30188.6380746133,511091.257021547,135919.592115891,954927.039619418,4403928.20782489,44443.9398931206,332016.932553762,1059.0,1840.0,904.0,,
South Carolina,Dillon County,0.0,3.713572066704308,0.6015625,0.0,45033,2.47566890716553,1.49175105437421,0.0,411624.881720699,1905327.04779579,50506.5945656801,335883.521037191,35745986.5922863,856507.281614578,33079.9417119969,219740.971218607,424929.97961112,2647142.92998882,3502658.11423015,81550.3211633317,132466.290261275,752.0,1222.0,782.0,,
South Carolina,Dorchester County,0.6418538861723947,3.784189633918261,0.6338383838383839,0.0,45035,2.63604593276978,1.17825958072784,0.0,150065.337362223,47569310.5671945,288495.979252576,769973.911919723,118893512.836226,827915.096609784,23460.7608969397,216522.518415612,2281359.09644671,121154.658347861,3738024.62455294,420582.25179557,126399.68626402,836.0,1635.0,1128.0,,
South Carolina,Edgefield County,0.0,2.995732273553991,0.6612903225806451,0.0,45037,2.4781379699707,1.34498312817893,0.0,20210.8241952837,455777.453283261,47981.0788491912,90264.4653038182,816864.779854779,314521.113605167,29217.999712597,150672.77220127,2592.43178395927,661655.641030886,664891.626986746,8612.78269539278,1071.39966232509,1027.0,1329.0,1027.0,,
South Carolina,Fairfield County,0.5306282510621704,4.23410650459726,0.6438848920863309,0.0,45039,2.56883788108826,1.30957151144945,0.0,589.773637064035,462289.889794456,76992.2575257775,64732.5404947029,1138745.12660433,48651.1711051361,28675.4329922564,115504.191235353,53865.2829826594,458422.999309891,1942622.00507005,3916.67524891047,1393.87200620503,1749.0,1133.0,1152.0,,
South Carolina,Florence County,1.0986122886681098,4.060443010546419,0.6570397111913358,0.0,45041,2.68307709693909,1.23198406916367,0.0,479635.669462294,5720988.20550474,1168117.10022092,1315540.08553349,45519094.379601,886590.977843267,27459.4942743225,890810.281557984,879183.837169056,824730.712723659,9631370.17312696,310636.655506253,288190.654143635,816.0,1419.0,1030.0,,
South Carolina,Georgetown County,0.8754687373538999,3.784189633918261,0.6415929203539823,0.0,45043,2.63048100471497,1.08232075637003,0.0,67979.5161679338,4402151.11927142,39439.5293947149,408450.044786663,91203596.7927587,270161.657428343,29302.7483284032,704265.108049468,1351445.01383018,172351.107452967,1036301.58559165,3060242.20473921,44841.7251313806,745.0,1386.0,1088.0,,
South Carolina,Greenville County,1.252762968495368,4.430816798843313,0.7440944881889764,0.0,45045,2.64015293121338,1.1368574785664,9.01876283951066,6057.2796322364,8303677.60039875,76613.5503984506,0.0,5508386.07065385,2383272.04406037,180930.918137044,181156.778041444,1090025.07669831,2436501.72823092,19516138.5016605,68859.6804798486,7679.39785429373,1060.0,1532.0,1295.0,,
South Carolina,Greenwood County,0.5306282510621704,3.6635616461296463,0.6041666666666666,0.0,45047,2.59430289268494,1.32017558546018,0.0,1261.93069735222,1976971.30756557,567435.603455461,278818.531401038,2512118.04874546,1797755.08629728,28328.2519547633,95945.4910420081,119821.617014424,474686.715320072,5412616.31196246,17955.2335300566,5344.99405115397,792.0,1058.0,943.0,,
South Carolina,Hampton County,0.0,4.0943445622221,0.5973451327433629,0.0,45049,2.50007200241089,1.37643029015152,0.0,863357.673306294,1703449.85076919,51049.857010875,413298.055810576,13188050.8473721,49718.5757960041,29694.1309470474,94241.0304008336,39238.0521962317,274772.548259624,645354.058215123,91283.2364612413,7643.20396130696,896.0,0.0,1514.0,,
South Carolina,Horry County,1.1631508098056809,3.8501476017100584,0.7317327766179541,0.0,45051,2.64193797111511,1.18923449449518,0.0,473616.175362871,10356454.8327474,177341.751993519,896692.540496819,305918012.210404,470317.999639955,25440.5953078718,1722252.10672521,4499299.5595002,1392741.3969393,15069921.9195451,2906214.6688764,614680.289893297,745.0,1355.0,1051.0,,
South Carolina,Jasper County,0.5306282510621704,3.8501476017100584,0.624031007751938,0.0,45053,2.4931800365448,1.4694022929319,0.0,355446.057826916,2030919.0824191,63931.3960609065,1497610.64784485,34712530.8439557,23645.9422685786,29558.940598081,161582.891329457,271674.698646013,136802.629311966,566084.795619672,292783.997842134,9928.69001935305,1090.0,912.0,985.0,,
South Carolina,Kershaw County,0.6931471805599453,3.610917912644224,0.6724137931034483,0.0,45055,2.5647919178009,1.18953864854437,0.0,863.574098329214,1659129.89543512,158010.467068285,314461.015586364,5387006.38294321,133345.876375103,22689.6184393905,371669.001283847,300406.197072206,1941890.4576866,2690400.13434317,53522.2072054466,1285.63092736807,758.0,1145.0,914.0,,
South Carolina,Lancaster County,0.5306282510621704,3.7612001156935624,0.5828729281767956,0.0,45057,2.60882711410522,1.15384018308817,0.0,1188.8838960269,1181879.32489391,282445.295526035,118676.297542719,3041039.20002017,215180.308550155,21037.8961525592,374030.578705623,320203.207516331,1906784.54787646,6135078.22589005,26331.0268698233,10450.5590783617,849.0,2093.0,1652.0,,
South Carolina,Laurens County,0.5306282510621704,4.543294782270004,0.6254826254826255,0.0,45059,2.54726791381836,1.36713043017362,0.0,5834.5362261047,1536409.38083035,147402.098950235,276813.01503873,1682885.94899689,1459819.6367664,28860.0681815343,345090.610948645,94661.8824822939,2330652.39699414,1974939.99739442,17104.9823902943,7607.47649572941,845.0,1160.0,733.0,,
South Carolina,Lee County,0.3364722366212129,2.4849066497880004,0.7197802197802198,0.0,45061,2.42856311798096,1.43227632535002,0.0,436489.941658249,719751.630561639,21131.5378574178,79498.773699957,4082424.3334557,12186.7681432095,6533.25289366897,144297.178152222,6869.63046638918,826991.574178746,1483177.84031205,14447.1811631,44999.2461127668,747.0,2051.0,942.0,,
South Carolina,Lexington County,0.5306282510621704,4.465908118654584,0.7292576419213974,0.0,45063,2.62822389602661,1.06955318102779,0.0,23919.4718409502,6057518.30167641,211801.503210218,1025392.043228,16795690.2854082,4530255.46272518,117906.87884455,1372159.89757847,2021518.09733875,2737871.36783343,22022357.5290953,72550.9097504548,10147.9797810495,972.0,1273.0,1079.0,,
South Carolina,Marion County,0.3364722366212129,3.80666248977032,0.6517857142857143,0.0,45067,2.48658895492554,1.56785783719104,0.0,153198.873145468,1210641.80287454,29253.348757511,357274.113726198,22313108.5956877,426227.859610115,35162.4948929017,186347.899194163,462062.345818557,767773.133010384,2678146.95765159,84655.7030893571,126194.212294433,721.0,0.0,659.0,1.0,1.0
South Carolina,Marlboro County,0.3364722366212129,3.9318256327243257,0.671875,0.0,45069,2.46252608299255,1.55133584007134,0.0,468139.526260671,547448.583685343,35471.750514621,300721.64599194,5262337.03201474,316181.232518948,17374.6455727857,243901.309833179,249797.753136692,580755.370567537,2295163.47292953,43303.3437607493,114530.00897453,842.0,882.0,701.0,,
South Carolina,McCormick County,0.0,3.4657359027997265,0.7132352941176471,0.0,45065,2.44610595703125,1.29001538690904,0.0,0.0,163619.78503844,37585.4837088007,16137.4125136079,263062.978590023,88237.0352643642,25228.1372653789,35235.5425062246,5653.18066176424,249905.561286947,587225.847779151,1344.29539014588,333.530981100383,505.0,1519.0,740.0,,
South Carolina,Newberry County,0.5306282510621704,3.9889840465642745,0.6307339449541285,0.0,45071,2.57371211051941,1.3078607620547,0.0,3526.52409256814,1247020.56538757,36398.0859416687,100713.068033622,3470611.87523578,94448.5764748334,26397.372429057,151690.941655512,69426.7129884142,975007.401426818,3706106.00735449,11419.9179303067,2300.01804131493,739.0,1871.0,666.0,,
South Carolina,Oconee County,0.6931471805599453,3.7612001156935624,0.5930232558139535,0.0,45073,2.55786108970642,1.28776234851964,228.576663841396,28341.6391716922,1584337.61067502,331241.508845788,0.0,1499914.57665045,1462463.74325136,211734.769414519,358839.382842448,232030.131514743,817568.395897374,3743584.67764329,38393.0664725513,204039.684060055,1149.0,1180.0,1163.0,,
South Carolina,Orangeburg County,0.6931471805599453,4.653960350157523,0.5622710622710623,0.0,45075,2.5578920841217,1.32009434916581,0.0,24848.7458653858,7382449.3279458,71917.1152693324,256381.289446452,40571868.5194994,633509.304559048,26947.7013781691,615145.813009692,1397573.18718178,2177901.14690554,1629253.36313937,172411.018311704,5094.37963763931,792.0,1107.0,840.0,,
South Carolina,Pickens County,0.5306282510621704,3.332204510175204,0.6941580756013745,0.0,45077,2.58759498596191,1.08550274044897,0.0,2233.39566409032,2081002.32388681,76926.9118711242,0.0,971305.346132775,1576849.37824733,170784.958095242,64713.1566329401,608095.210677536,1234924.25474592,1417277.73200642,37916.0139772214,1987.3993326369,720.0,2398.0,1161.0,,
South Carolina,Richland County,0.6931471805599453,4.948759890378168,0.7313019390581718,0.0,45079,2.68924903869629,1.18213046363685,0.0,3682.08427207862,9595569.97780224,199874.573735125,1435708.99236126,27542817.1266153,7334837.43076475,143675.021239332,945777.272262746,7013991.34882713,3050109.72326675,13123153.2655976,69531.6926371732,15496.2018930218,1010.0,1674.0,1289.0,,
South Carolina,Saluda County,0.3364722366212129,2.70805020110221,0.672,0.0,45081,2.46107602119446,1.40863964068657,0.0,13548.1439641102,475346.762605138,376602.667553463,107817.762854155,1082734.38661302,310162.459560626,30461.7476117485,105077.841215785,16683.5317248981,613707.236324235,1626021.33323762,6155.23119976045,1318.92700779689,741.0,0.0,860.0,,
South Carolina,Spartanburg County,0.6931471805599453,4.955827057601261,0.707680250783699,0.0,45083,2.63443803787231,1.2284495098095,0.0,13256.2605494748,5255637.40670611,2205367.95406054,0.0,3649441.35676244,2967224.54251983,174593.268211112,2339701.62613129,826419.007303027,1711358.78976928,6831908.91738853,92791.7388897396,5614.2415570047,916.0,1420.0,1199.0,1.0,1.0
South Carolina,Sumter County,0.6931471805599453,3.871201010907891,0.6656626506024096,0.0,45085,2.61561799049377,1.3358066735605,0.0,12275.8237144431,5754831.29444503,258641.201202991,533735.358000501,18412106.3404224,1058899.78587051,25966.2484491539,772151.216652981,230373.785343425,2938992.56340287,3232296.56533331,86640.3826542881,6278.89668583008,753.0,1204.0,1118.0,,
South Carolina,Union County,0.3364722366212129,3.912023005428146,0.6068702290076335,0.0,45087,2.55143308639526,1.38317169207068,0.0,530.146580385863,621110.745002601,270298.589907023,91818.1294155341,751648.598524211,1130894.95933022,30650.1892201302,177231.604729688,39289.2371662549,776380.910364337,2851207.06867173,12517.6439831849,3966.57596229639,733.0,914.0,630.0,,
South Carolina,Unknown Or Undefined,,,,,,,,,,,,,,,,,,,,,,2298.0,2261.0,1651.0,,
South Carolina,Williamsburg County,0.5306282510621704,4.127134385045092,0.658974358974359,0.0,45089,2.46377301216125,1.50392261929203,0.0,358255.154667708,3428076.73601969,31369.9216574298,258074.939632491,24630001.4480797,295318.921131759,31508.6162618584,307018.190790853,1198160.52001412,800872.766704463,869454.753167768,704276.953072397,41270.5506261543,796.0,0.0,1567.0,,
South Carolina,York County,0.6931471805599453,3.80666248977032,0.6753472222222222,0.0,45091,2.70439910888672,1.06389048303081,0.0,24061.136319775,3218748.71475501,1300928.7346658,503517.141622187,4943741.07285914,2239114.48333903,165356.57985017,1248024.0790122,395210.637788101,3475637.66306797,21578918.7847288,103631.60928304,6875.29994106974,1078.0,1944.0,1500.0,,
South Dakota,Aurora County,0.0,3.218875824868201,0.639344262295082,0.0,46003,2.67080497741699,1.08007216453552,359580.632532114,12889.7410461043,15637.9120381898,175979.681005106,13282.5514448376,,214208.755823287,30.5823895576969,8700.34908405461,46601.5339250546,642103.395964365,646201.741402847,138876.127820825,136430.765950349,662.0,0.0,1126.0,,
South Dakota,Beadle County,0.5306282510621704,4.564348191467836,0.4276315789473684,0.0,46005,2.64794492721558,1.10015756152348,1759015.90387967,2244.6878760686,34148.5425174201,67177.4007194288,49061.5983445751,,325288.538622135,3045.1450143899,82323.3640871117,455734.297506582,1156045.90296146,2326995.05002684,313672.924914378,109731.10431856,909.0,723.0,1238.0,,
South Dakota,Bennett County,0.3364722366212129,0.0,0.5333333333333333,0.0,46007,2.36830997467041,1.55509766882227,438853.59183773,17505.7498950113,5498.55248843297,181425.368499679,50635.2769761021,,29538.5806930469,30764.6431853595,58682.9530298259,0.0,111690.5398288,160061.509857754,528350.136960859,141252.730959789,655.0,660.0,0.0,,
South Dakota,Bon Homme County,0.3364722366212129,2.5649493574615367,0.4682539682539682,0.0,46009,2.63058996200562,1.12937087875475,42955.8065995373,17321.0127444954,10128.3910454869,161851.064807905,33274.4741872588,,249629.27784456,24703.849894165,29454.6707853494,257.546553424311,751518.325942973,889698.228348875,52368.8984766922,105219.83398258,746.0,0.0,0.0,,
South Dakota,Brookings County,0.6931471805599453,3.58351893845611,0.51931330472103,0.0,46011,2.68817806243896,0.977155458930667,3646505.20711447,4010.41085020115,22237.1909372653,2190628.25054366,45573.4129778238,,303038.395967193,9294.59894614797,114772.948977609,2488821.19237963,2034154.59241755,5016923.06405194,142509.373840018,600476.414752779,968.0,1027.0,1341.0,,
South Dakota,Brown County,1.0986122886681098,4.418840607796598,0.6058823529411764,0.0,46013,2.75336909294128,0.975045534294242,3186123.65106531,2022.7418140288,31945.4874892374,1748857.04820978,420643.894304472,,962146.018939688,1367.81326722773,118312.337142291,5185355.70128672,2623301.25709439,2608235.64388946,246480.904098407,2022500.26746233,927.0,1301.0,1323.0,,
South Dakota,Brule County,0.3364722366212129,3.4339872044851463,0.6578947368421053,0.0,46015,2.75774693489075,1.06066372833032,607930.847703225,10684.7890972094,14548.3186728637,278329.133948106,15380.6056725528,,236282.144795647,25074.3593321145,23223.0231315953,3.83712574983655,661754.517108721,609396.325778187,229764.322994574,94659.952641942,742.0,0.0,953.0,,
South Dakota,Buffalo County,0.0,0.0,0.64,0.0,46017,2.16939210891724,1.98258638381958,399952.206279872,5311.95980614609,8208.64378256224,244857.914367834,7586.38390753589,,94262.1636984774,43418.6418056704,14622.4537582985,0.0,337367.400976565,317747.184229032,496897.057483338,220452.921551305,474.0,,0.0,,
South Dakota,Butte County,0.3364722366212129,3.091042453358316,0.5944055944055944,0.0,46019,2.52998995780945,1.22695130267558,899198.007444658,3753.36132265863,8833.22281341586,1510521.41799319,0.0029179074382435,,10467.2489091813,26510.3484018753,132181.074011897,865920.908598843,481040.947215394,350287.463971878,1158413.75569067,463985.24621725,875.0,2536.0,1055.0,,
South Dakota,Campbell County,0.0,0.0,0.7333333333333333,0.0,46021,2.69622707366943,0.933933436870575,435239.587909892,8169.08075095213,1283.36962563841,412255.722932247,15538.8897440492,,51410.0979247084,3681.65672721429,12115.0757331088,10923.0230884192,306217.095255497,162771.314077061,398243.790597152,137158.988464508,706.0,0.0,1448.0,,
South Dakota,Charles Mix County,0.5877866649021191,0.0,0.5776699029126213,0.0,46023,2.59478211402893,1.37626437837384,80613.8992625968,29044.2413611131,34900.4567990268,1277820.64971557,34585.6641972312,,315052.151481184,32075.856648042,34444.8954409807,1411638.36468486,581531.485718364,1532496.91523552,184692.1442781,135921.878672141,678.0,972.0,921.0,,
